anime_id,title,type,score,scored_by,status,source,members,favorites,rating,start_year,genres,themes,demographics,main_picture,trailer_url,title_english,watching,completed,on_hold,dropped,plan_to_watch,total
37208,Mo Dao Zu Shi,ona,8.47,65171,finished_airing,web_novel,196179,5763,r,2018,"['Action', 'Adventure', 'Fantasy', 'Mystery', 'Supernatural']","['Historical', 'Mythology']",[],https://cdn.myanimelist.net/images/anime/1253/93893l.jpg,https://www.youtube.com/watch?v=1OQuhyIL6Fo,The Founder of Diabolism Season 1,16787,83124,6130,5959,92331,204331
49114,Vanitas no Karte Part 2,tv,8.21,75956,finished_airing,manga,191903,2111,r,2022,['Supernatural'],"['Historical', 'Vampire']",['Shounen'],https://cdn.myanimelist.net/images/anime/1247/120579l.jpg,https://www.youtube.com/watch?v=WzP7aiESfFw,The Case Study of Vanitas Part 2,25931,107035,4893,2963,73486,214308
38481,Toaru Kagaku no Railgun T,tv,8.19,78696,finished_airing,manga,200974,3101,r,2020,"['Action', 'Sci-Fi']",['Super Power'],[],https://cdn.myanimelist.net/images/anime/1819/103287l.jpg,https://www.youtube.com/watch?v=UtbOfkPz-G0,A Certain Scientific Railgun T,22549,94027,6292,3406,82272,208546
138,Hunter x Hunter: Greed Island,ova,8.19,78481,finished_airing,manga,141354,273,pg_13,2003,"['Action', 'Adventure', 'Fantasy']",[],['Shounen'],https://cdn.myanimelist.net/images/anime/1902/122320l.jpg,,,2988,121019,1056,996,18998,145057
34591,Natsume Yuujinchou Roku,tv,8.63,60387,finished_airing,manga,166313,993,pg_13,2017,"['Drama', 'Slice of Life', 'Supernatural']","['Iyashikei', 'Mythology']",['Shoujo'],https://cdn.myanimelist.net/images/anime/6/84416l.jpg,https://www.youtube.com/watch?v=xmJz_MyU3bc,Natsume's Book of Friends Season 6,9304,81552,3139,1920,74747,170662
264,Hajime no Ippo: Champion Road,special,8.27,71769,finished_airing,manga,117473,188,pg_13,2003,['Sports'],['Combat Sports'],['Shounen'],https://cdn.myanimelist.net/images/anime/9/2361l.jpg,,Fighting Spirit: Champion Road,2160,101880,655,490,16252,121437
3927,Mobile Suit Gundam 00 Second Season,tv,8.09,88343,finished_airing,original,140398,1316,r,2008,"['Action', 'Drama', 'Sci-Fi']","['Mecha', 'Military', 'Space']",[],https://cdn.myanimelist.net/images/anime/9/12782l.jpg,https://www.youtube.com/watch?v=xW2ABXyl_jc,Mobile Suit Gundam 00: Second Season,4815,114954,2608,1676,19122,143175
139,Hunter x Hunter: Greed Island Final,ova,8.26,72228,finished_airing,manga,132066,230,pg_13,2004,"['Action', 'Adventure', 'Fantasy']",[],['Shounen'],https://cdn.myanimelist.net/images/anime/1/139l.jpg,,,2723,110997,1022,919,19555,135216
21329,Mushishi: Hihamukage,special,8.55,61086,finished_airing,manga,126057,168,pg_13,2014,"['Adventure', 'Fantasy', 'Mystery', 'Slice of Life', 'Supernatural']","['Historical', 'Iyashikei']",['Seinen'],https://cdn.myanimelist.net/images/anime/10/59315l.jpg,,Mushi-shi: The Shadow that Devours the Sun,2992,83347,1208,633,41068,129248
329,Planetes,tv,8.27,71269,finished_airing,manga,228319,3689,pg_13,2003,"['Drama', 'Romance', 'Sci-Fi']","['Adult Cast', 'Space', 'Workplace']",['Seinen'],https://cdn.myanimelist.net/images/anime/8/50463l.jpg,https://www.youtube.com/watch?v=IzfiI1jIGi8,Planetes,13374,80568,10191,7122,123536,234791
1033,Sennen Joyuu,movie,8.25,72402,finished_airing,original,158991,2231,pg_13,2002,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Romance']","['Historical', 'Showbiz']",[],https://cdn.myanimelist.net/images/anime/1648/93626l.jpg,https://www.youtube.com/watch?v=vpGrD5wUzKE,Millennium Actress,3331,91552,1527,643,67258,164311
30230,Diamond no Ace: Second Season,tv,8.3,69022,finished_airing,manga,124071,1000,pg_13,2015,['Sports'],"['School', 'Team Sports']",['Shounen'],https://cdn.myanimelist.net/images/anime/9/74398l.jpg,,Ace of Diamond: Second Season,10052,89385,4313,2513,21325,127588
40059,Golden Kamuy 3rd Season,tv,8.45,61346,finished_airing,manga,129731,1234,r,2020,"['Action', 'Adventure']",['Historical'],['Seinen'],https://cdn.myanimelist.net/images/anime/1763/108108l.jpg,https://www.youtube.com/watch?v=kleb6Uh_vUc,Golden Kamuy Season 3,9681,82354,2563,1097,45303,140998
18195,Little Busters!: Refrain,tv,8.2,73083,finished_airing,visual_novel,154967,2024,pg_13,2013,"['Comedy', 'Drama', 'Romance', 'Slice of Life', 'Supernatural']",['School'],[],https://cdn.myanimelist.net/images/anime/10/55049l.jpg,https://www.youtube.com/watch?v=xxMfedk54z0,Little Busters! ~Refrain~,5857,94059,3693,3195,50928,157732
4107,Tengen Toppa Gurren Lagann Movie 1: Gurren-hen,movie,8.16,75438,finished_airing,original,150376,366,pg_13,2008,"['Action', 'Comedy']",['Mecha'],[],https://cdn.myanimelist.net/images/anime/1270/115752l.jpg,https://www.youtube.com/watch?v=SXg9mvnUWsM,Gurren Lagann The Movie: Childhood's End,2755,108627,1420,879,39993,153674
33051,Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season,tv,8.23,69485,finished_airing,original,123212,1431,r,2016,"['Action', 'Drama', 'Sci-Fi']","['Mecha', 'Space']",[],https://cdn.myanimelist.net/images/anime/6/80899l.jpg,https://www.youtube.com/watch?v=x8tHqYrzf34,Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season,9559,89469,4015,2405,23107,128555
15227,Kono Sekai no Katasumi ni,movie,8.22,69270,finished_airing,manga,165988,1351,pg_13,2016,['Drama'],['Historical'],['Seinen'],https://cdn.myanimelist.net/images/anime/2/87704l.jpg,https://www.youtube.com/watch?v=gaRqwKfMlKU,In This Corner of the World,4631,86877,1825,763,77307,171403
39486,Gintama: The Final,movie,9.04,51437,finished_airing,manga,107464,3628,pg_13,2021,"['Action', 'Comedy', 'Drama', 'Sci-Fi']","['Gag Humor', 'Historical', 'Parody', 'Samurai']",['Shounen'],https://cdn.myanimelist.net/images/anime/1988/113791l.jpg,https://www.youtube.com/watch?v=Zn1filVUyf8,Gintama: The Very Final,5342,62040,1271,1079,48444,118176
5690,Nodame Cantabile: Finale,tv,8.24,66496,finished_airing,manga,121818,402,pg_13,2010,"['Comedy', 'Romance']","['Adult Cast', 'Music']",['Josei'],https://cdn.myanimelist.net/images/anime/1084/119096l.jpg,,,3194,87957,1944,1089,28962,123146
49721,Karakai Jouzu no Takagi-san 3,tv,8.49,56658,finished_airing,manga,139311,2063,pg_13,2022,['Comedy'],"['Iyashikei', 'Romantic Subtext', 'School']",['Shounen'],https://cdn.myanimelist.net/images/anime/1861/120361l.jpg,https://www.youtube.com/watch?v=N238ads-bdw,Teasing Master Takagi-san 3,17229,73355,3659,1861,55045,151149
1827,Seirei no Moribito,tv,8.14,72783,finished_airing,novel,202703,2594,pg_13,2007,"['Action', 'Adventure', 'Fantasy']",['Historical'],[],https://cdn.myanimelist.net/images/anime/4/50337l.jpg,https://www.youtube.com/watch?v=9I8doA-vYvU,Moribito - Guardian of the Spirit,11808,85182,8896,5646,95060,206592
4477,Nodame Cantabile: Paris-hen,tv,8.15,72003,finished_airing,manga,117931,275,pg_13,2008,"['Comedy', 'Romance', 'Slice of Life']","['Adult Cast', 'Music']",['Josei'],https://cdn.myanimelist.net/images/anime/4/11918l.jpg,,,2897,93172,2188,1300,19875,119432
40729,Nomad: Megalo Box 2,tv,8.21,67114,finished_airing,original,172673,1784,r,2021,"['Drama', 'Sci-Fi', 'Sports']",['Combat Sports'],[],https://cdn.myanimelist.net/images/anime/1190/113352l.jpg,https://www.youtube.com/watch?v=bjl0qMgrugQ,Megalobox 2: Nomad,19778,80754,4781,3213,71656,180182
137,Hunter x Hunter: Original Video Animation,ova,8.31,61680,finished_airing,manga,116986,371,pg_13,2002,"['Action', 'Adventure', 'Fantasy']",[],['Shounen'],https://cdn.myanimelist.net/images/anime/1/137l.jpg,,,2733,92868,1067,999,21666,119333
239,Gankutsuou,tv,8.15,69534,finished_airing,novel,228580,3643,r,2004,"['Drama', 'Mystery', 'Sci-Fi', 'Supernatural', 'Suspense']",[],[],https://cdn.myanimelist.net/images/anime/10/2235l.jpg,https://www.youtube.com/watch?v=kwjWBnWjWbc,Gankutsuou: The Count of Monte Cristo,11772,79363,10101,7327,125045,233608
37379,Chihayafuru 3,tv,8.48,52583,finished_airing,manga,121367,1323,pg_13,2019,"['Drama', 'Slice of Life', 'Sports']","['Love Polygon', 'School', 'Strategy Game']",['Josei'],https://cdn.myanimelist.net/images/anime/1898/110709l.jpg,https://www.youtube.com/watch?v=yEflqf1U9lA,,10004,64996,3599,1837,45389,125825
22507,Initial D Final Stage,tv,8.26,61077,finished_airing,manga,118078,774,pg_13,2014,[],['Racing'],['Seinen'],https://cdn.myanimelist.net/images/anime/1404/101364l.jpg,https://www.youtube.com/watch?v=1cHHtUvWtWA,,3013,88806,1085,713,29962,123579
3091,xxxHOLiC: Kei,tv,8.22,62264,finished_airing,manga,132004,561,pg_13,2008,"['Comedy', 'Drama', 'Mystery', 'Supernatural']",['Psychological'],['Seinen'],https://cdn.myanimelist.net/images/anime/9/8626l.jpg,,,4608,84972,3324,2371,39592,134867
372,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,movie,8.21,62779,finished_airing,manga,107399,423,pg,2000,"['Comedy', 'Drama', 'Fantasy', 'Romance']",['Mahou Shoujo'],['Shoujo'],https://cdn.myanimelist.net/images/anime/1652/90326l.jpg,https://www.youtube.com/watch?v=0IEjp42Mspk,Card Captor Sakura Movie 2: The Sealed Card,1350,92066,669,465,14692,109242
1430,Lupin III: Cagliostro no Shiro,movie,8.15,66484,finished_airing,manga,104464,1147,pg_13,1979,"['Action', 'Adventure', 'Comedy', 'Mystery']",['Adult Cast'],['Seinen'],https://cdn.myanimelist.net/images/anime/5/26182l.jpg,https://www.youtube.com/watch?v=wJudurbkv1E,Lupin III: The Castle of Cagliostro,1478,86343,572,378,18529,107300
24277,Yowamushi Pedal: Grande Road,tv,8.08,72348,finished_airing,manga,126899,480,pg_13,2014,['Sports'],[],['Shounen'],https://cdn.myanimelist.net/images/anime/12/67799l.jpg,https://www.youtube.com/watch?v=_PVuAbhIJa8,,7193,98935,3790,2818,17789,130525
12431,Uchuu Kyoudai,tv,8.5,49160,finished_airing,manga,177279,3688,pg_13,2012,"['Comedy', 'Sci-Fi', 'Slice of Life']","['Adult Cast', 'Space', 'Workplace']",['Seinen'],https://cdn.myanimelist.net/images/anime/7/37573l.jpg,https://www.youtube.com/watch?v=ciS3fDqT1Vw,Space Brothers,18578,43933,14631,8093,96357,181592
265,Hajime no Ippo: Mashiba vs. Kimura,ova,8.23,58194,finished_airing,manga,93932,149,pg_13,2003,['Sports'],['Combat Sports'],['Shounen'],https://cdn.myanimelist.net/images/anime/4/64737l.jpg,,,1396,81851,499,395,12973,97114
28957,Mushishi Zoku Shou: Suzu no Shizuku,movie,8.6,45542,finished_airing,manga,116163,196,pg_13,2015,"['Adventure', 'Fantasy', 'Mystery', 'Slice of Life', 'Supernatural']","['Adult Cast', 'Historical', 'Iyashikei']",['Seinen'],https://cdn.myanimelist.net/images/anime/9/72689l.jpg,https://www.youtube.com/watch?v=BDdPKndfd68,,3226,62998,1296,694,50857,119071
17389,Kingdom 2nd Season,tv,8.35,50848,finished_airing,manga,105547,776,r,2013,['Action'],"['Historical', 'Military']",['Seinen'],https://cdn.myanimelist.net/images/anime/13/53589l.jpg,,Kingdom: Season 2,5637,68242,1869,1643,34140,111531
30370,Akatsuki no Yona OVA,ova,8.1,63743,finished_airing,manga,121112,346,pg_13,2015,"['Action', 'Comedy', 'Fantasy']",[],['Shoujo'],https://cdn.myanimelist.net/images/anime/8/75974l.jpg,,Yona of the Dawn OVA,8453,88066,3660,1123,22894,124196
15059,Initial D Fifth Stage,tv,8.08,65336,finished_airing,manga,123694,641,pg_13,2012,"['Action', 'Drama']",['Racing'],['Seinen'],https://cdn.myanimelist.net/images/anime/1563/119898l.jpg,,,5665,92515,2392,1212,27162,128946
440,Shoujo Kakumei Utena,tv,8.19,56597,finished_airing,original,191898,7208,pg_13,1997,"['Comedy', 'Drama', 'Fantasy', 'Mystery']","['Mahou Shoujo', 'Psychological']",['Shoujo'],https://cdn.myanimelist.net/images/anime/1078/95285l.jpg,https://www.youtube.com/watch?v=prZEurI2QiM,Revolutionary Girl Utena,16190,63996,11893,6555,99737,198371
5941,Cross Game,tv,8.4,47672,finished_airing,manga,115636,2910,pg_13,2009,"['Drama', 'Romance', 'Sports']","['School', 'Team Sports']",['Shounen'],https://cdn.myanimelist.net/images/anime/6/22103l.jpg,,Cross Game,6158,55358,4630,4000,47791,117937
721,Princess Tutu,tv,8.12,60420,finished_airing,original,152703,4492,pg_13,2002,"['Comedy', 'Drama', 'Fantasy', 'Mystery', 'Romance']","['Mahou Shoujo', 'Performing Arts']",[],https://cdn.myanimelist.net/images/anime/1145/93646l.jpg,,Princess Tutu,7807,74314,7977,5845,60844,156787
49909,Kotarou wa Hitorigurashi,ona,8.32,48951,finished_airing,manga,86391,1364,pg_13,2022,"['Comedy', 'Slice of Life']",['Childcare'],['Seinen'],https://cdn.myanimelist.net/images/anime/1862/121020l.jpg,https://www.youtube.com/watch?v=0XJA93kdzsQ,Kotaro Lives Alone,10004,73165,2097,1588,20027,106881
24687,Mushishi Zoku Shou: Odoro no Michi,special,8.44,44843,finished_airing,manga,91547,113,pg_13,2014,"['Adventure', 'Fantasy', 'Mystery', 'Slice of Life', 'Supernatural']","['Adult Cast', 'Historical', 'Iyashikei']",['Seinen'],https://cdn.myanimelist.net/images/anime/8/63539l.jpg,,Mushishi Path of Thorns,1918,61483,853,412,29126,93792
31715,Working!!!: Lord of the Takanashi,special,8.16,55056,finished_airing,4_koma_manga,96059,206,pg_13,2016,"['Comedy', 'Romance']",['Workplace'],['Seinen'],https://cdn.myanimelist.net/images/anime/10/79375l.jpg,https://www.youtube.com/watch?v=hgYeEmgxCMM,,2122,75456,775,541,18871,97765
1142,Hachimitsu to Clover II,tv,8.22,51742,finished_airing,manga,100712,944,pg_13,2006,"['Drama', 'Romance', 'Slice of Life']","['Love Polygon', 'Visual Arts']",['Josei'],https://cdn.myanimelist.net/images/anime/6/11040l.jpg,,Honey and Clover II,2332,65706,2092,1435,30654,102219
44931,Tonikaku Kawaii: SNS,ova,8.13,55440,finished_airing,manga,108963,675,pg_13,2021,"['Comedy', 'Romance']",[],['Shounen'],https://cdn.myanimelist.net/images/anime/1765/122768l.jpg,https://www.youtube.com/watch?v=OfNRdizPTF8,TONIKAWA: Over The Moon For You - SNS,1802,80214,491,200,34761,117468
37078,Quanzhi Gaoshou Specials,ona,8.24,49391,finished_airing,novel,95875,345,pg_13,2018,['Action'],['Video Game'],[],https://cdn.myanimelist.net/images/anime/1825/91514l.jpg,https://www.youtube.com/watch?v=i2DlPAHuS74,The King's Avatar (2018),3511,71622,726,644,21655,98158
44055,Sasaki to Miyano,tv,8.26,48060,finished_airing,web_manga,128616,3311,pg_13,2022,"['Boys Love', 'Slice of Life']","['Otaku Culture', 'School']",[],https://cdn.myanimelist.net/images/anime/1182/119308l.jpg,https://www.youtube.com/watch?v=LaRNddpJpVo,Sasaki and Miyano,22000,65090,3547,4471,49331,144439
18617,Girls & Panzer Movie,movie,8.19,51320,finished_airing,original,95090,1251,pg_13,2015,['Sports'],"['Military', 'School']",[],https://cdn.myanimelist.net/images/anime/1776/91467l.jpg,https://www.youtube.com/watch?v=c991IDTFr0g,Girls und Panzer der Film,2168,68369,719,704,25648,97608
627,Major S1,tv,8.23,47872,finished_airing,manga,93583,1331,pg_13,2004,"['Comedy', 'Drama', 'Sports']",['Team Sports'],['Shounen'],https://cdn.myanimelist.net/images/anime/13/73973l.jpg,,,3295,63038,2049,1676,25489,95547
2685,Tsubasa: Tokyo Revelations,ova,8.29,43467,finished_airing,manga,90115,819,r,2007,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Romance']",[],['Shounen'],https://cdn.myanimelist.net/images/anime/4/49129l.jpg,https://www.youtube.com/watch?v=I6IW3hP_H1E,Tsubasa RESERVoir CHRoNiCLE: Tokyo Revelations,2329,60806,1476,1028,25775,91414
40730,Tian Guan Ci Fu,ona,8.39,40489,finished_airing,web_novel,98695,3679,pg_13,2020,"['Action', 'Adventure', 'Drama', 'Supernatural']",['Historical'],[],https://cdn.myanimelist.net/images/anime/1319/109301l.jpg,https://www.youtube.com/watch?v=6PVnnIIBtzM,Heaven Official's Blessing,10033,53427,2622,2326,38338,106746
38450,Mo Dao Zu Shi: Xian Yun Pian,ona,8.45,39207,finished_airing,web_novel,86711,1038,r,2019,"['Action', 'Fantasy', 'Mystery', 'Supernatural']","['Historical', 'Mythology']",[],https://cdn.myanimelist.net/images/anime/1404/106707l.jpg,https://www.youtube.com/watch?v=J2bM2ETlGqA,The Founder of Diabolism Season 2,5638,53730,1442,1001,29365,91176
32366,Gintama°: Aizome Kaori-hen,ova,8.4,39984,finished_airing,manga,75995,127,pg_13,2016,['Comedy'],"['Gag Humor', 'Parody']",[],https://cdn.myanimelist.net/images/anime/8/79704l.jpg,,Gintama: Love Incense Arc,2876,55140,887,619,18817,78339
1365,Detective Conan Movie 06: The Phantom of Baker Street,movie,8.3,42572,finished_airing,manga,70375,219,pg_13,2002,"['Adventure', 'Mystery']",['Detective'],['Shounen'],https://cdn.myanimelist.net/images/anime/1400/94320l.jpg,https://www.youtube.com/watch?v=W85AwzVtKEU,Case Closed: The Phantom of Baker Street,1296,63329,437,548,6526,72136
47194,Summertime Render,tv,8.43,38820,currently_airing,manga,233002,2148,r,2022,"['Mystery', 'Supernatural', 'Suspense']",[],['Shounen'],https://cdn.myanimelist.net/images/anime/1120/120796l.jpg,https://www.youtube.com/watch?v=6ZQH6Ytsl0Q,Summer Time Rendering,83157,91578,9920,5673,134220,324548
5028,Major S5,tv,8.41,38776,finished_airing,manga,66041,602,pg_13,2009,"['Comedy', 'Drama', 'Romance', 'Sports']",['Team Sports'],['Shounen'],https://cdn.myanimelist.net/images/anime/9/75218l.jpg,,,2002,52408,792,784,11382,67368
35677,Liz to Aoi Tori,movie,8.19,44307,finished_airing,novel,116417,2133,pg_13,2018,['Drama'],"['Music', 'Performing Arts', 'School']",[],https://cdn.myanimelist.net/images/anime/1638/93032l.jpg,https://www.youtube.com/watch?v=yyysLf1FkvE,Liz and the Blue Bird,3717,55833,1346,595,59882,121373
34537,Yoru wa Mijikashi Arukeyo Otome,movie,8.19,43551,finished_airing,novel,107370,1479,r+,2017,"['Comedy', 'Romance']",[],[],https://cdn.myanimelist.net/images/anime/2/86940l.jpg,https://www.youtube.com/watch?v=tmeU9GFJW3I,"The Night is Short, Walk on Girl",3436,54666,1185,629,52468,112384
39808,Non Non Biyori Nonstop,tv,8.4,37566,finished_airing,manga,104387,849,pg_13,2021,['Slice of Life'],"['CGDCT', 'Iyashikei']",['Seinen'],https://cdn.myanimelist.net/images/anime/1033/111540l.jpg,https://www.youtube.com/watch?v=57Fk9kOTvXE,Non Non Biyori Nonstop,8939,46775,2526,1228,49621,109089
558,Major S2,tv,8.21,42555,finished_airing,manga,66908,300,pg_13,2006,"['Comedy', 'Drama', 'Sports']",['Team Sports'],['Shounen'],https://cdn.myanimelist.net/images/anime/6/73972l.jpg,,,1314,57929,606,625,7730,68204
1842,Major S3,tv,8.24,40660,finished_airing,manga,64447,350,pg_13,2007,"['Drama', 'Sports']",['Team Sports'],['Shounen'],https://cdn.myanimelist.net/images/anime/9/73971l.jpg,,,1263,55559,582,595,7715,65714
6336,Mobile Suit Gundam Unicorn,ova,8.11,45623,finished_airing,novel,90009,1468,pg_13,2010,"['Action', 'Drama', 'Sci-Fi']","['Mecha', 'Military', 'Space']",[],https://cdn.myanimelist.net/images/anime/12/50459l.jpg,https://www.youtube.com/watch?v=I0J_HTYx31w,Mobile Suit Gundam Unicorn,10824,52040,4963,2210,22444,92481
1566,Koukaku Kidoutai: Stand Alone Complex - Solid State Society,special,8.12,44895,finished_airing,manga,93862,233,r,2006,"['Mystery', 'Sci-Fi']","['Adult Cast', 'Detective', 'Mecha', 'Military']",['Seinen'],https://cdn.myanimelist.net/images/anime/4/29816l.jpg,,Ghost in the Shell: Stand Alone Complex - Solid State Society,1775,62339,1003,443,29775,95335
50612,Dr. Stone: Ryuusui,special,8.42,34897,finished_airing,manga,111015,454,pg_13,2022,"['Adventure', 'Comedy', 'Sci-Fi']",['Time Travel'],['Shounen'],https://cdn.myanimelist.net/images/anime/1071/124921l.jpg,https://www.youtube.com/watch?v=xR0mAOlclHg,,5004,88391,896,271,57463,152025
12029,Uchuu Senkan Yamato 2199,ova,8.34,35790,finished_airing,original,105896,1636,pg_13,2012,"['Action', 'Drama', 'Sci-Fi']","['Adult Cast', 'Military', 'Space']",[],https://cdn.myanimelist.net/images/anime/2/36607l.jpg,https://www.youtube.com/watch?v=51utm_LNX8E,Star Blazers: Space Battleship Yamato 2199,6896,41658,3949,2179,53486,108168
37515,Made in Abyss Movie 2: Hourou Suru Tasogare,movie,8.36,34890,finished_airing,web_manga,100038,144,r,2019,"['Adventure', 'Drama', 'Fantasy', 'Mystery', 'Sci-Fi']",[],[],https://cdn.myanimelist.net/images/anime/1336/95168l.jpg,https://www.youtube.com/watch?v=t_X8zqhIiJ0,Made in Abyss: Wandering Twilight,2521,61279,862,1046,45859,111567
38731,Diamond no Ace: Act II,tv,8.26,37757,finished_airing,manga,76912,837,pg_13,2019,['Sports'],"['School', 'Team Sports']",['Shounen'],https://cdn.myanimelist.net/images/anime/1153/100511l.jpg,https://www.youtube.com/watch?v=rXeRBV9vNnE,Ace of Diamond Act II,11208,46864,2763,1505,17944,80284
40907,World Trigger 2nd Season,tv,8.08,44118,finished_airing,manga,121126,703,pg_13,2021,"['Action', 'Sci-Fi', 'Supernatural']",['School'],['Shounen'],https://cdn.myanimelist.net/images/anime/1598/110462l.jpg,https://www.youtube.com/watch?v=iQkrKjQ7qn4,,10417,62143,2041,1448,52183,128232
3701,Kaiba,tv,8.15,40501,finished_airing,original,136540,3315,r+,2008,"['Adventure', 'Mystery', 'Romance', 'Sci-Fi']",[],[],https://cdn.myanimelist.net/images/anime/7/13193l.jpg,https://www.youtube.com/watch?v=KFI_Fl1sRWg,Kaiba,6980,47094,4866,3432,78281,140653
7655,Major S6,tv,8.34,34339,finished_airing,manga,58264,459,pg_13,2010,"['Comedy', 'Drama', 'Sports']",['Team Sports'],['Shounen'],https://cdn.myanimelist.net/images/anime/2/75216l.jpg,https://www.youtube.com/watch?v=F07zIMLLya8,,1967,46393,881,690,9561,59492
731,Interstella5555: The 5tory of The 5ecret 5tar 5ystem,music,8.13,40355,finished_airing,music,67252,863,g,2003,"['Adventure', 'Drama', 'Sci-Fi']","['Adult Cast', 'Music']",[],https://cdn.myanimelist.net/images/anime/5/82786l.jpg,https://www.youtube.com/watch?v=qfXYnIhOOtc,,929,53059,448,362,13993,68791
3226,Major S4,tv,8.2,38191,finished_airing,manga,60976,193,pg_13,2008,"['Comedy', 'Drama', 'Sports']",['Team Sports'],['Shounen'],https://cdn.myanimelist.net/images/anime/9/75217l.jpg,,,1412,52129,664,613,7351,62169
20651,Natsume Yuujinchou: Itsuka Yuki no Hi ni,ova,8.34,32977,finished_airing,manga,73582,100,pg_13,2014,"['Drama', 'Slice of Life', 'Supernatural']","['Iyashikei', 'Mythology']",['Shoujo'],https://cdn.myanimelist.net/images/anime/11/79742l.jpg,,Natsume’s Book of Friends: On a Certain Snowy Day,1706,48157,700,357,24328,75248
6945,Gintama: Shiroyasha Koutan,special,8.35,31513,finished_airing,manga,63807,83,pg_13,2008,"['Action', 'Comedy', 'Sci-Fi']","['Historical', 'Parody']",[],https://cdn.myanimelist.net/images/anime/6/16161l.jpg,,Gintama: Jump Festa 2008 Special,1369,46824,592,476,16082,65343
3297,Aria the Origination,tv,8.49,29271,finished_airing,manga,116568,3904,g,2008,"['Fantasy', 'Sci-Fi', 'Slice of Life']",['Iyashikei'],['Shounen'],https://cdn.myanimelist.net/images/anime/6/77623l.jpg,https://www.youtube.com/watch?v=ycySMqzBzG0,Aria the Origination,4595,36279,2906,2897,72923,119600
15323,One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,special,8.13,34822,finished_airing,manga,62296,82,pg_13,2012,"['Action', 'Adventure', 'Fantasy']",[],['Shounen'],https://cdn.myanimelist.net/images/anime/5/41415l.jpg,,,1198,54576,408,447,7570,64199
1364,Detective Conan Movie 05: Countdown to Heaven,movie,8.12,34674,finished_airing,manga,57604,47,pg_13,2001,"['Adventure', 'Comedy', 'Mystery']",['Detective'],['Shounen'],https://cdn.myanimelist.net/images/anime/1144/92654l.jpg,,Case Closed Movie 5: Countdown to Heaven,681,53303,276,325,4345,58930
44087,Gintama: The Semi-Final,special,8.47,27662,finished_airing,manga,57876,210,pg_13,2021,"['Action', 'Comedy']","['Gag Humor', 'Historical', 'Parody', 'Samurai']",['Shounen'],https://cdn.myanimelist.net/images/anime/1694/110521l.jpg,https://www.youtube.com/watch?v=96fIq824NTA,,1883,38558,638,304,21281,62664
36990,Non Non Biyori Movie: Vacation,movie,8.26,30847,finished_airing,manga,68069,193,pg_13,2018,['Slice of Life'],"['CGDCT', 'Iyashikei']",['Seinen'],https://cdn.myanimelist.net/images/anime/1044/93575l.jpg,https://www.youtube.com/watch?v=sl89-kF75FI,,1702,40781,742,301,26945,70471
40682,Kingdom 3rd Season,tv,8.81,25523,finished_airing,manga,73163,1472,r,2020,['Action'],"['Historical', 'Military']",['Seinen'],https://cdn.myanimelist.net/images/anime/1443/111830l.jpg,https://www.youtube.com/watch?v=CasaH4vvYEw,Kingdom: Season 3,14822,29098,2334,1386,33901,81541
37514,Made in Abyss Movie 1: Tabidachi no Yoake,movie,8.14,33251,finished_airing,web_manga,97059,154,r,2019,"['Adventure', 'Drama', 'Fantasy', 'Mystery', 'Sci-Fi']",[],[],https://cdn.myanimelist.net/images/anime/1173/95167l.jpg,https://www.youtube.com/watch?v=FqrFYzci_Ws,Made in Abyss: Journey's Dawn,2585,57829,892,1083,44874,107263
44940,World Trigger 3rd Season,tv,8.31,29531,finished_airing,manga,84541,896,pg_13,2021,"['Action', 'Sci-Fi', 'Supernatural']",['School'],['Shounen'],https://cdn.myanimelist.net/images/anime/1617/117474l.jpg,https://www.youtube.com/watch?v=zps4vghwaVk,,8653,42512,1307,795,39194,92461
40784,Wu Liuqi Zhi Zui Qiang Fa Xing Shi,ona,8.25,30483,finished_airing,original,51444,432,pg_13,2019,"['Action', 'Comedy', 'Drama', 'Mystery']","['Martial Arts', 'Super Power']",[],https://cdn.myanimelist.net/images/anime/1756/104551l.jpg,,Scissor Seven Season 2,2198,42680,658,516,10906,56958
5460,Detective Conan Movie 13: The Raven Chaser,movie,8.22,30724,finished_airing,manga,54073,68,pg_13,2009,"['Action', 'Mystery']",['Detective'],['Shounen'],https://cdn.myanimelist.net/images/anime/2/22558l.jpg,,Detective Conan: The Jet Black Chaser,958,47539,326,400,6101,55324
6864,xxxHOLiC: Rou,ova,8.2,30284,finished_airing,manga,64530,176,pg_13,2010,"['Mystery', 'Supernatural']",[],['Seinen'],https://cdn.myanimelist.net/images/anime/9/25080l.jpg,https://www.youtube.com/watch?v=ShLL9VntNXY,,2251,42558,1110,517,19262,65698
21469,Stand By Me Doraemon,movie,8.08,32374,finished_airing,manga,45982,187,pg,2014,"['Comedy', 'Sci-Fi']",[],"['Kids', 'Shounen']",https://cdn.myanimelist.net/images/anime/9/65571l.jpg,https://www.youtube.com/watch?v=RP-KqRkDWS0,,779,41625,222,328,5109,48063
